season,episode,title,rating,votes
1,1,Pilot,8.4,8555
1,2,Paternity,8,6355
1,3,Occam's Razor,8,5927
1,4,Maternity,8.3,5793
1,5,Damned If You Do,8,5542
1,6,The Socratic Method,8.3,5439
1,7,Fidelity,8,5258
1,8,Poison,7.9,5028
1,9,DNR,8.7,5782
1,10,Histories,8.4,5327
1,11,Detox,8.6,5302
1,12,Sports Medicine,7.8,4669
1,13,Cursed,8,4691
1,14,Control,8.5,4967
1,15,Mob Rules,7.8,4574
1,16,Heavy,8.2,4558
1,17,Role Model,8.4,4714
1,18,Babies & Bathwater,8.8,5157
1,19,Kids,8.2,4537
1,20,Love Hurts,8.1,4568
1,21,Three Stories,9.6,12267
1,22,Honeymoon,8.6,4880
2,1,Acceptance,8.3,4703
2,2,Autopsy,9.1,6785
2,3,Humpty Dumpty,7.8,4295
2,4,TB or Not TB,7.9,4327
2,5,Daddy's Boy,8,4186
2,6,Spin,7.7,4035
2,7,Hunting,8.2,4188
2,8,The Mistake,8.8,4865
2,9,Deception,8.3,4112
2,10,Failure to Communicate,8.4,4195
2,11,Need to Know,8,3991
2,12,Distractions,8.4,4161
2,13,Skin Deep,8.5,4742
2,14,Sex Kills,8.3,4036
2,15,Clueless,8.4,4074
2,16,Safe,8.6,4450
2,17,All In,8.9,5141
2,18,Sleeping Dogs Lie,8,3964
2,19,House vs. God,8.4,4381
2,20,Euphoria: Part 1,9.1,5604
2,21,Euphoria: Part 2,9.3,6230
2,22,Forever,7.9,3907
2,23,Who's Your Daddy?,7.6,3891
2,24,No Reason,9.4,7931
3,1,Meaning,8.8,4922
3,2,Cane and Able,8.3,4065
3,3,Informed Consent,8.5,4185
3,4,Lines in the Sand,8.9,5047
3,5,Fools for Love,8.2,3844
3,6,Que Será Será,8,3911
3,7,Son of Coma Guy,8.8,4922
3,8,Whac-A-Mole,7.9,3753
3,9,Finding Judas,8.4,3845
3,10,Merry Little Christmas,8.6,4042
3,11,Words and Deeds,8.4,3975
3,12,"One Day, One Room",9,7972
3,13,Needle in a Haystack,7.8,3778
3,14,Insensitive,8.6,4149
3,15,Half-Wit,8.9,5102
3,16,Top Secret,7.9,3735
3,17,Fetal Position,8.4,4044
3,18,Airborne,8.9,4838
3,19,Act Your Age,8,3655
3,20,House Training,8.1,3793
3,21,Family,8.2,3639
3,22,Resignation,8.2,3609
3,23,The Jerk,8.2,3713
3,24,Human Error,8.8,4383
4,1,Alone,8.8,4865
4,2,The Right Stuff,8.7,4286
4,3,97 Seconds,8.6,4112
4,4,Guardian Angels,8.3,3747
4,5,Mirror Mirror,8.7,4252
4,6,Whatever It Takes,8.5,3900
4,7,Ugly,8.1,3788
4,8,You Don't Want to Know,8.4,3775
4,9,Games,8.5,3900
4,10,It's a Wonderful Lie,8.2,3634
4,11,Frozen,9.1,5159
4,12,Don't Ever Change,7.8,3648
4,13,No More Mr. Nice Guy,7.9,3517
4,14,Living the Dream,8.1,3593
4,15,House's Head,9.7,15521
4,16,Wilson's Heart,9.7,14084
5,1,Dying Changes Everything,8.2,3929
5,2,Not Cancer,8.1,3538
5,3,Adverse Events,7.9,3417
5,4,Birthmarks,8.9,4457
5,5,Lucky Thirteen,8.4,3722
5,6,Joy,8.4,3644
5,7,The Itch,8.1,3324
5,8,Emancipation,7.9,3277
5,9,Last Resort,8.9,4949
5,10,Let Them Eat Cake,8.1,3292
5,11,Joy to the World,8.2,3599
5,12,Painless,7.9,3278
5,13,Big Baby,7.8,3159
5,14,The Greater Good,7.8,3147
5,15,Unfaithful,8.3,3446
5,16,The Softer Side,8.4,3458
5,17,The Social Contract,8.6,3571
5,18,Here Kitty,8,3348
5,19,Locked In,9.1,5315
5,20,Simple Explanation,9.1,5564
5,21,Saviors,8.2,3358
5,22,House Divided,9,4410
5,23,Under My Skin,9.2,4795
5,24,Both Sides Now,9.6,8764
6,1,Broken,9.6,12899
6,2,Epic Fail,8.4,3826
6,3,The Tyrant,8.9,4344
6,4,Instant Karma,8.3,3335
6,5,Brave Heart,8.3,3270
6,6,Known Unknowns,8.2,3249
6,7,Teamwork,8,3289
6,8,Ignorance Is Bliss,8.2,3235
6,9,Wilson,8.8,4150
6,10,The Down Low,8.8,3920
6,11,Remorse,8.6,3461
6,12,Moving the Chains,7.8,3099
6,13,5 to 9,8.6,4495
6,14,Private Lives,7.9,3220
6,15,Black Hole,7.8,3157
6,16,Lockdown,8.8,4309
6,17,Knight Fall,7.7,3060
6,18,Open and Shut,7.7,3017
6,19,The Choice,7.9,3148
6,20,Baggage,8.8,3943
6,21,Help Me,9.5,7126
7,1,Now What?,8.2,3745
7,2,Selfish,8.5,3382
7,3,Unwritten,8.1,3082
7,4,Massage Therapy,7.7,2908
7,5,Unplanned Parenthood,8.1,3066
7,6,Office Politics,7.9,2930
7,7,A Pox on Our House,8.6,3482
7,8,Small Sacrifices,7.6,2889
7,9,Larger Than Life,8.2,3031
7,10,Carrot or Stick,7.8,2877
7,11,Family Practice,8.5,3285
7,12,You Must Remember This,7.7,2828
7,13,Two Stories,8.8,4337
7,14,Recession Proof,7.8,2867
7,15,Bombshells,8.5,3935
7,16,Out of the Chute,8.7,3807
7,17,Fall from Grace,8.3,3187
7,18,The Dig,8.8,3621
7,19,Last Temptation,8.3,3043
7,20,Changes,7.7,2711
7,21,The Fix,7.6,2719
7,22,After Hours,9.1,4373
7,23,Moving On,8.4,3776
8,1,Twenty Vicodin,8.8,4251
8,2,Transplant,8.1,3160
8,3,Charity Case,8,3014
8,4,Risky Business,7.7,2842
8,5,The Confession,8.2,2939
8,6,Parents,7.8,2724
8,7,Dead & Buried,8.1,2858
8,8,Perils of Paranoia,7.6,2742
8,9,Better Half,7.8,2846
8,10,Runaways,7.6,2703
8,11,Nobody's Fault,9.1,4395
8,12,Chase,8.8,3850
8,13,Man of the House,7.9,2725
8,14,Love Is Blind,7.8,2819
8,15,Blowing the Whistle,7.3,2684
8,16,Gut Check,7.5,2659
8,17,We Need the Eggs,7.7,2693
8,18,Body and Soul,7.8,2877
8,19,The C Word,9,4151
8,20,Post Mortem,8.8,3282
8,21,Holding On,9,3912
8,22,Everybody Dies,9.3,7894
8,23,House M.D. Swan Song,8.4,185
